Gene stable ID,Transcript stable ID,Transcript stable ID version,Gene stable ID version
ENSG00000149806,ENST00000529639,ENST00000529639.6,ENSG00000149806.11
ENSG00000149806,ENST00000531743,ENST00000531743.5,ENSG00000149806.11
ENSG00000149806,ENST00000525297,ENST00000525297.5,ENSG00000149806.11
ENSG00000149806,ENST00000527548,ENST00000527548.5,ENSG00000149806.11
ENSG00000149806,ENST00000531357,ENST00000531357.1,ENSG00000149806.11
ENSG00000149806,ENST00000279259,ENST00000279259.7,ENSG00000149806.11
ENSG00000149806,ENST00000529259,ENST00000529259.1,ENSG00000149806.11
ENSG00000149806,ENST00000526555,ENST00000526555.5,ENSG00000149806.11
ENSG00000149806,ENST00000434372,ENST00000434372.2,ENSG00000149806.11
ENSG00000147403,ENST00000492572,ENST00000492572.5,ENSG00000147403.18
ENSG00000147403,ENST00000479366,ENST00000479366.1,ENSG00000147403.18
ENSG00000147403,ENST00000436473,ENST00000436473.5,ENSG00000147403.18
ENSG00000147403,ENST00000344746,ENST00000344746.8,ENSG00000147403.18
ENSG00000147403,ENST00000489200,ENST00000489200.5,ENSG00000147403.18
ENSG00000147403,ENST00000491035,ENST00000491035.5,ENSG00000147403.18
ENSG00000147403,ENST00000369817,ENST00000369817.7,ENSG00000147403.18
ENSG00000147403,ENST00000458500,ENST00000458500.5,ENSG00000147403.18
ENSG00000147403,ENST00000485196,ENST00000485196.5,ENSG00000147403.18
ENSG00000147403,ENST00000482732,ENST00000482732.1,ENSG00000147403.18
ENSG00000147403,ENST00000467168,ENST00000467168.5,ENSG00000147403.18
ENSG00000147403,ENST00000406022,ENST00000406022.6,ENSG00000147403.18
ENSG00000147403,ENST00000451365,ENST00000451365.1,ENSG00000147403.18
ENSG00000147403,ENST00000449494,ENST00000449494.5,ENSG00000147403.18
ENSG00000147403,ENST00000427682,ENST00000427682.5,ENSG00000147403.18
ENSG00000147403,ENST00000428169,ENST00000428169.1,ENSG00000147403.18
ENSG00000198755,ENST00000322203,ENST00000322203.7,ENSG00000198755.11
ENSG00000198755,ENST00000467020,ENST00000467020.5,ENSG00000198755.11
ENSG00000198755,ENST00000490335,ENST00000490335.4,ENSG00000198755.11
ENSG00000198755,ENST00000464112,ENST00000464112.5,ENSG00000198755.11
ENSG00000198755,ENST00000478340,ENST00000478340.2,ENSG00000198755.11
ENSG00000165496,ENST00000298283,ENST00000298283.5,ENSG00000165496.5
ENSG00000142676,ENST00000374550,ENST00000374550.8,ENSG00000142676.14
ENSG00000142676,ENST00000443624,ENST00000443624.6,ENSG00000142676.14
ENSG00000142676,ENST00000643754,ENST00000643754.2,ENSG00000142676.14
ENSG00000142676,ENST00000467075,ENST00000467075.2,ENSG00000142676.14
ENSG00000142676,ENST00000458455,ENST00000458455.2,ENSG00000142676.14
ENSG00000142676,ENST00000482370,ENST00000482370.2,ENSG00000142676.14
ENSG00000197958,ENST00000497825,ENST00000497825.5,ENSG00000197958.13
ENSG00000197958,ENST00000361436,ENST00000361436.10,ENSG00000197958.13
ENSG00000197958,ENST00000536368,ENST00000536368.1,ENSG00000197958.13
ENSG00000197958,ENST00000497322,ENST00000497322.1,ENSG00000197958.13
ENSG00000197958,ENST00000483598,ENST00000483598.1,ENSG00000197958.13
ENSG00000167526,ENST00000311528,ENST00000311528.10,ENSG00000167526.14
ENSG00000167526,ENST00000491523,ENST00000491523.5,ENSG00000167526.14
ENSG00000167526,ENST00000563749,ENST00000563749.1,ENSG00000167526.14
ENSG00000167526,ENST00000484610,ENST00000484610.5,ENSG00000167526.14
ENSG00000167526,ENST00000563270,ENST00000563270.5,ENSG00000167526.14
ENSG00000167526,ENST00000567815,ENST00000567815.5,ENSG00000167526.14
ENSG00000167526,ENST00000487034,ENST00000487034.5,ENSG00000167526.14
ENSG00000167526,ENST00000562879,ENST00000562879.5,ENSG00000167526.14
ENSG00000167526,ENST00000565571,ENST00000565571.5,ENSG00000167526.14
ENSG00000167526,ENST00000452368,ENST00000452368.7,ENSG00000167526.14
ENSG00000167526,ENST00000467736,ENST00000467736.5,ENSG00000167526.14
ENSG00000167526,ENST00000393099,ENST00000393099.3,ENSG00000167526.14
ENSG00000167526,ENST00000399461,ENST00000399461.8,ENSG00000167526.14
ENSG00000167526,ENST00000570149,ENST00000570149.1,ENSG00000167526.14
ENSG00000167526,ENST00000472354,ENST00000472354.1,ENSG00000167526.14
ENSG00000142541,ENST00000679106,ENST00000679106.1,ENSG00000142541.18
ENSG00000142541,ENST00000621674,ENST00000621674.4,ENSG00000142541.18
ENSG00000142541,ENST00000624069,ENST00000624069.3,ENSG00000142541.18
ENSG00000142541,ENST00000472481,ENST00000472481.5,ENSG00000142541.18
ENSG00000142541,ENST00000486930,ENST00000486930.6,ENSG00000142541.18
ENSG00000142541,ENST00000484279,ENST00000484279.5,ENSG00000142541.18
ENSG00000142541,ENST00000488946,ENST00000488946.1,ENSG00000142541.18
ENSG00000142541,ENST00000391857,ENST00000391857.9,ENSG00000142541.18
ENSG00000142541,ENST00000676477,ENST00000676477.1,ENSG00000142541.18
ENSG00000142541,ENST00000678510,ENST00000678510.1,ENSG00000142541.18
ENSG00000142541,ENST00000678146,ENST00000678146.1,ENSG00000142541.18
ENSG00000142541,ENST00000677048,ENST00000677048.1,ENSG00000142541.18
ENSG00000142541,ENST00000479992,ENST00000479992.5,ENSG00000142541.18
ENSG00000142541,ENST00000676556,ENST00000676556.1,ENSG00000142541.18
ENSG00000142541,ENST00000477613,ENST00000477613.6,ENSG00000142541.18
ENSG00000142541,ENST00000467825,ENST00000467825.2,ENSG00000142541.18
ENSG00000142541,ENST00000678187,ENST00000678187.1,ENSG00000142541.18
ENSG00000142541,ENST00000476268,ENST00000476268.6,ENSG00000142541.18
ENSG00000142541,ENST00000678713,ENST00000678713.1,ENSG00000142541.18
ENSG00000142541,ENST00000474171,ENST00000474171.1,ENSG00000142541.18
ENSG00000142541,ENST00000468655,ENST00000468655.1,ENSG00000142541.18
ENSG00000142541,ENST00000476300,ENST00000476300.1,ENSG00000142541.18
ENSG00000188846,ENST00000338970,ENST00000338970.10,ENSG00000188846.14
ENSG00000188846,ENST00000465325,ENST00000465325.1,ENSG00000188846.14
ENSG00000188846,ENST00000396203,ENST00000396203.7,ENSG00000188846.14
ENSG00000188846,ENST00000416518,ENST00000416518.1,ENSG00000188846.14
ENSG00000188846,ENST00000435633,ENST00000435633.5,ENSG00000188846.14
ENSG00000188846,ENST00000479563,ENST00000479563.5,ENSG00000188846.14
ENSG00000188846,ENST00000465280,ENST00000465280.1,ENSG00000188846.14
ENSG00000188846,ENST00000481798,ENST00000481798.1,ENSG00000188846.14
ENSG00000188846,ENST00000461368,ENST00000461368.1,ENSG00000188846.14
ENSG00000174748,ENST00000307839,ENST00000307839.10,ENSG00000174748.22
ENSG00000174748,ENST00000422218,ENST00000422218.5,ENSG00000174748.22
ENSG00000174748,ENST00000434031,ENST00000434031.6,ENSG00000174748.22
ENSG00000174748,ENST00000413699,ENST00000413699.7,ENSG00000174748.22
ENSG00000174748,ENST00000645079,ENST00000645079.1,ENSG00000174748.22
ENSG00000174748,ENST00000456530,ENST00000456530.7,ENSG00000174748.22
ENSG00000174748,ENST00000412097,ENST00000412097.5,ENSG00000174748.22
ENSG00000174748,ENST00000644684,ENST00000644684.1,ENSG00000174748.22
ENSG00000174748,ENST00000415719,ENST00000415719.5,ENSG00000174748.22
ENSG00000174748,ENST00000490223,ENST00000490223.1,ENSG00000174748.22
ENSG00000174748,ENST00000644185,ENST00000644185.1,ENSG00000174748.22
ENSG00000174748,ENST00000465786,ENST00000465786.1,ENSG00000174748.22
ENSG00000174748,ENST00000436146,ENST00000436146.2,ENSG00000174748.22
ENSG00000174748,ENST00000643707,ENST00000643707.1,ENSG00000174748.22
ENSG00000174748,ENST00000354811,ENST00000354811.5,ENSG00000174748.22
ENSG00000174748,ENST00000611050,ENST00000611050.4,ENSG00000174748.22
ENSG00000265681,ENST00000618619,ENST00000618619.4,ENSG00000265681.7
ENSG00000265681,ENST00000584364,ENST00000584364.5,ENSG00000265681.7
ENSG00000265681,ENST00000618613,ENST00000618613.5,ENSG00000265681.7
ENSG00000265681,ENST00000579408,ENST00000579408.5,ENSG00000265681.7
ENSG00000265681,ENST00000579248,ENST00000579248.5,ENSG00000265681.7
ENSG00000265681,ENST00000581373,ENST00000581373.5,ENSG00000265681.7
ENSG00000265681,ENST00000580261,ENST00000580261.5,ENSG00000265681.7
ENSG00000265681,ENST00000580210,ENST00000580210.5,ENSG00000265681.7
ENSG00000265681,ENST00000583637,ENST00000583637.5,ENSG00000265681.7
ENSG00000265681,ENST00000578532,ENST00000578532.5,ENSG00000265681.7
ENSG00000265681,ENST00000582588,ENST00000582588.1,ENSG00000265681.7
ENSG00000265681,ENST00000617346,ENST00000617346.4,ENSG00000265681.7
ENSG00000265681,ENST00000581091,ENST00000581091.1,ENSG00000265681.7
ENSG00000265681,ENST00000581741,ENST00000581741.1,ENSG00000265681.7
ENSG00000265681,ENST00000583036,ENST00000583036.5,ENSG00000265681.7
ENSG00000265681,ENST00000615760,ENST00000615760.4,ENSG00000265681.7
ENSG00000265681,ENST00000580387,ENST00000580387.5,ENSG00000265681.7
ENSG00000265681,ENST00000582935,ENST00000582935.1,ENSG00000265681.7
ENSG00000265681,ENST00000615479,ENST00000615479.4,ENSG00000265681.7
ENSG00000265681,ENST00000578528,ENST00000578528.1,ENSG00000265681.7
ENSG00000265681,ENST00000579495,ENST00000579495.1,ENSG00000265681.7
ENSG00000265681,ENST00000582782,ENST00000582782.5,ENSG00000265681.7
ENSG00000265681,ENST00000578966,ENST00000578966.1,ENSG00000265681.7
ENSG00000265681,ENST00000581305,ENST00000581305.1,ENSG00000265681.7
ENSG00000063177,ENST00000552347,ENST00000552347.5,ENSG00000063177.13
ENSG00000063177,ENST00000547897,ENST00000547897.5,ENSG00000063177.13
ENSG00000063177,ENST00000549533,ENST00000549533.1,ENSG00000063177.13
ENSG00000063177,ENST00000084795,ENST00000084795.9,ENSG00000063177.13
ENSG00000063177,ENST00000550645,ENST00000550645.5,ENSG00000063177.13
ENSG00000063177,ENST00000549920,ENST00000549920.6,ENSG00000063177.13
ENSG00000063177,ENST00000552588,ENST00000552588.5,ENSG00000063177.13
ENSG00000063177,ENST00000551749,ENST00000551749.5,ENSG00000063177.13
ENSG00000063177,ENST00000547892,ENST00000547892.1,ENSG00000063177.13
ENSG00000063177,ENST00000546623,ENST00000546623.5,ENSG00000063177.13
ENSG00000063177,ENST00000549370,ENST00000549370.5,ENSG00000063177.13
ENSG00000063177,ENST00000549273,ENST00000549273.5,ENSG00000063177.13
ENSG00000063177,ENST00000550973,ENST00000550973.5,ENSG00000063177.13
ENSG00000063177,ENST00000552705,ENST00000552705.5,ENSG00000063177.13
ENSG00000063177,ENST00000552851,ENST00000552851.1,ENSG00000063177.13
ENSG00000063177,ENST00000550671,ENST00000550671.1,ENSG00000063177.13
ENSG00000105640,ENST00000222247,ENST00000222247.10,ENSG00000105640.13
ENSG00000105640,ENST00000600147,ENST00000600147.5,ENSG00000105640.13
ENSG00000105640,ENST00000599898,ENST00000599898.5,ENSG00000105640.13
ENSG00000105640,ENST00000602216,ENST00000602216.1,ENSG00000105640.13
ENSG00000105640,ENST00000597648,ENST00000597648.5,ENSG00000105640.13
ENSG00000105640,ENST00000599870,ENST00000599870.1,ENSG00000105640.13
ENSG00000105640,ENST00000600238,ENST00000600238.1,ENSG00000105640.13
ENSG00000108298,ENST00000225430,ENST00000225430.9,ENSG00000108298.12
ENSG00000108298,ENST00000678147,ENST00000678147.1,ENSG00000108298.12
ENSG00000108298,ENST00000678609,ENST00000678609.1,ENSG00000108298.12
ENSG00000108298,ENST00000679038,ENST00000679038.1,ENSG00000108298.12
ENSG00000108298,ENST00000579374,ENST00000579374.5,ENSG00000108298.12
ENSG00000108298,ENST00000577741,ENST00000577741.2,ENSG00000108298.12
ENSG00000108298,ENST00000678012,ENST00000678012.1,ENSG00000108298.12
ENSG00000108298,ENST00000579260,ENST00000579260.5,ENSG00000108298.12
ENSG00000108298,ENST00000582193,ENST00000582193.5,ENSG00000108298.12
ENSG00000108298,ENST00000678791,ENST00000678791.1,ENSG00000108298.12
ENSG00000108298,ENST00000678573,ENST00000678573.1,ENSG00000108298.12
ENSG00000108298,ENST00000585199,ENST00000585199.2,ENSG00000108298.12
ENSG00000108298,ENST00000678189,ENST00000678189.1,ENSG00000108298.12
ENSG00000122026,ENST00000311549,ENST00000311549.10,ENSG00000122026.10
ENSG00000122026,ENST00000473558,ENST00000473558.5,ENSG00000122026.10
ENSG00000122026,ENST00000461690,ENST00000461690.5,ENSG00000122026.10
ENSG00000122026,ENST00000272274,ENST00000272274.8,ENSG00000122026.10
ENSG00000122026,ENST00000319826,ENST00000319826.8,ENSG00000122026.10
ENSG00000122026,ENST00000326092,ENST00000326092.8,ENSG00000122026.10
ENSG00000122026,ENST00000493317,ENST00000493317.1,ENSG00000122026.10
ENSG00000122026,ENST00000466550,ENST00000466550.1,ENSG00000122026.10
ENSG00000122026,ENST00000483765,ENST00000483765.5,ENSG00000122026.10
ENSG00000122026,ENST00000485756,ENST00000485756.1,ENSG00000122026.10
ENSG00000116251,ENST00000234875,ENST00000234875.9,ENSG00000116251.11
ENSG00000116251,ENST00000480661,ENST00000480661.1,ENSG00000116251.11
ENSG00000116251,ENST00000497965,ENST00000497965.5,ENSG00000116251.11
ENSG00000116251,ENST00000471204,ENST00000471204.5,ENSG00000116251.11
ENSG00000116251,ENST00000465387,ENST00000465387.5,ENSG00000116251.11
ENSG00000116251,ENST00000462296,ENST00000462296.5,ENSG00000116251.11
ENSG00000116251,ENST00000465335,ENST00000465335.1,ENSG00000116251.11
ENSG00000163584,ENST00000295830,ENST00000295830.13,ENSG00000163584.18
ENSG00000163584,ENST00000478578,ENST00000478578.1,ENSG00000163584.18
ENSG00000163584,ENST00000475836,ENST00000475836.5,ENSG00000163584.18
ENSG00000163584,ENST00000466674,ENST00000466674.5,ENSG00000163584.18
ENSG00000163584,ENST00000494771,ENST00000494771.5,ENSG00000163584.18
ENSG00000163584,ENST00000463836,ENST00000463836.1,ENSG00000163584.18
ENSG00000125691,ENST00000479035,ENST00000479035.7,ENSG00000125691.14
ENSG00000125691,ENST00000394332,ENST00000394332.5,ENSG00000125691.14
ENSG00000125691,ENST00000394333,ENST00000394333.5,ENSG00000125691.14
ENSG00000125691,ENST00000584583,ENST00000584583.2,ENSG00000125691.14
ENSG00000125691,ENST00000245857,ENST00000245857.9,ENSG00000125691.14
ENSG00000125691,ENST00000584912,ENST00000584912.5,ENSG00000125691.14
ENSG00000125691,ENST00000577407,ENST00000577407.5,ENSG00000125691.14
ENSG00000125691,ENST00000470646,ENST00000470646.1,ENSG00000125691.14
ENSG00000125691,ENST00000378096,ENST00000378096.3,ENSG00000125691.14
ENSG00000125691,ENST00000577760,ENST00000577760.1,ENSG00000125691.14
ENSG00000125691,ENST00000584056,ENST00000584056.1,ENSG00000125691.14
ENSG00000198242,ENST00000422514,ENST00000422514.7,ENSG00000198242.14
ENSG00000198242,ENST00000582736,ENST00000582736.1,ENSG00000198242.14
ENSG00000198242,ENST00000496182,ENST00000496182.5,ENSG00000198242.14
ENSG00000198242,ENST00000394938,ENST00000394938.8,ENSG00000198242.14
ENSG00000198242,ENST00000394935,ENST00000394935.7,ENSG00000198242.14
ENSG00000198242,ENST00000355731,ENST00000355731.8,ENSG00000198242.14
ENSG00000198242,ENST00000472628,ENST00000472628.1,ENSG00000198242.14
ENSG00000198242,ENST00000578181,ENST00000578181.1,ENSG00000198242.14
ENSG00000198242,ENST00000580755,ENST00000580755.1,ENSG00000198242.14
ENSG00000114391,ENST00000464595,ENST00000464595.1,ENSG00000114391.13
ENSG00000114391,ENST00000394077,ENST00000394077.8,ENSG00000114391.13
ENSG00000114391,ENST00000495401,ENST00000495401.5,ENSG00000114391.13
ENSG00000114391,ENST00000488288,ENST00000488288.1,ENSG00000114391.13
ENSG00000114391,ENST00000469605,ENST00000469605.1,ENSG00000114391.13
ENSG00000114391,ENST00000470961,ENST00000470961.1,ENSG00000114391.13
ENSG00000161970,ENST00000648839,ENST00000648839.1,ENSG00000161970.15
ENSG00000161970,ENST00000584906,ENST00000584906.6,ENSG00000161970.15
ENSG00000161970,ENST00000584164,ENST00000584164.6,ENSG00000161970.15
ENSG00000161970,ENST00000583011,ENST00000583011.6,ENSG00000161970.15
ENSG00000161970,ENST00000578069,ENST00000578069.1,ENSG00000161970.15
ENSG00000161970,ENST00000584441,ENST00000584441.5,ENSG00000161970.15
ENSG00000161970,ENST00000582485,ENST00000582485.5,ENSG00000161970.15
ENSG00000161970,ENST00000582556,ENST00000582556.5,ENSG00000161970.15
ENSG00000161970,ENST00000585176,ENST00000585176.1,ENSG00000161970.15
ENSG00000161970,ENST00000584343,ENST00000584343.6,ENSG00000161970.15
ENSG00000161970,ENST00000578812,ENST00000578812.5,ENSG00000161970.15
ENSG00000161970,ENST00000583515,ENST00000583515.1,ENSG00000161970.15
ENSG00000161970,ENST00000578115,ENST00000578115.1,ENSG00000161970.15
ENSG00000037241,ENST00000519974,ENST00000519974.5,ENSG00000037241.7
ENSG00000037241,ENST00000521476,ENST00000521476.5,ENSG00000037241.7
ENSG00000037241,ENST00000265100,ENST00000265100.6,ENSG00000037241.7
ENSG00000037241,ENST00000519239,ENST00000519239.5,ENSG00000037241.7
ENSG00000037241,ENST00000519522,ENST00000519522.1,ENSG00000037241.7
ENSG00000037241,ENST00000519156,ENST00000519156.1,ENSG00000037241.7
ENSG00000131469,ENST00000589037,ENST00000589037.5,ENSG00000131469.15
ENSG00000131469,ENST00000587478,ENST00000587478.1,ENSG00000131469.15
ENSG00000131469,ENST00000593262,ENST00000593262.1,ENSG00000131469.15
ENSG00000131469,ENST00000253788,ENST00000253788.12,ENSG00000131469.15
ENSG00000131469,ENST00000588830,ENST00000588830.1,ENSG00000131469.15
ENSG00000131469,ENST00000589913,ENST00000589913.6,ENSG00000131469.15
ENSG00000131469,ENST00000590864,ENST00000590864.2,ENSG00000131469.15
ENSG00000131469,ENST00000586277,ENST00000586277.5,ENSG00000131469.15
ENSG00000166441,ENST00000314138,ENST00000314138.11,ENSG00000166441.13
ENSG00000166441,ENST00000529227,ENST00000529227.5,ENSG00000166441.13
ENSG00000166441,ENST00000530585,ENST00000530585.5,ENSG00000166441.13
ENSG00000166441,ENST00000531978,ENST00000531978.5,ENSG00000166441.13
ENSG00000166441,ENST00000524496,ENST00000524496.5,ENSG00000166441.13
ENSG00000166441,ENST00000534599,ENST00000534599.5,ENSG00000166441.13
ENSG00000166441,ENST00000532359,ENST00000532359.5,ENSG00000166441.13
ENSG00000166441,ENST00000530022,ENST00000530022.5,ENSG00000166441.13
ENSG00000166441,ENST00000526562,ENST00000526562.5,ENSG00000166441.13
ENSG00000166441,ENST00000525981,ENST00000525981.1,ENSG00000166441.13
ENSG00000166441,ENST00000530913,ENST00000530913.1,ENSG00000166441.13
ENSG00000166441,ENST00000531102,ENST00000531102.1,ENSG00000166441.13
ENSG00000108107,ENST00000431533,ENST00000431533.6,ENSG00000108107.15
ENSG00000108107,ENST00000428193,ENST00000428193.6,ENSG00000108107.15
ENSG00000108107,ENST00000558815,ENST00000558815.5,ENSG00000108107.15
ENSG00000108107,ENST00000344063,ENST00000344063.7,ENSG00000108107.15
ENSG00000108107,ENST00000560583,ENST00000560583.5,ENSG00000108107.15
ENSG00000108107,ENST00000560055,ENST00000560055.5,ENSG00000108107.15
ENSG00000108107,ENST00000560881,ENST00000560881.5,ENSG00000108107.15
ENSG00000108107,ENST00000559463,ENST00000559463.5,ENSG00000108107.15
ENSG00000108107,ENST00000558131,ENST00000558131.1,ENSG00000108107.15
ENSG00000108107,ENST00000426763,ENST00000426763.3,ENSG00000108107.15
ENSG00000108107,ENST00000558752,ENST00000558752.1,ENSG00000108107.15
ENSG00000162244,ENST00000648640,ENST00000648640.1,ENSG00000162244.12
ENSG00000162244,ENST00000294189,ENST00000294189.11,ENSG00000162244.12
ENSG00000162244,ENST00000466397,ENST00000466397.5,ENSG00000162244.12
ENSG00000162244,ENST00000480306,ENST00000480306.5,ENSG00000162244.12
ENSG00000162244,ENST00000479017,ENST00000479017.5,ENSG00000162244.12
ENSG00000162244,ENST00000495383,ENST00000495383.5,ENSG00000162244.12
ENSG00000162244,ENST00000475248,ENST00000475248.5,ENSG00000162244.12
ENSG00000162244,ENST00000492277,ENST00000492277.5,ENSG00000162244.12
ENSG00000162244,ENST00000481629,ENST00000481629.1,ENSG00000162244.12
ENSG00000162244,ENST00000486565,ENST00000486565.1,ENSG00000162244.12
ENSG00000100316,ENST00000401609,ENST00000401609.5,ENSG00000100316.16
ENSG00000100316,ENST00000464182,ENST00000464182.5,ENSG00000100316.16
ENSG00000100316,ENST00000473638,ENST00000473638.5,ENSG00000100316.16
ENSG00000100316,ENST00000216146,ENST00000216146.9,ENSG00000100316.16
ENSG00000100316,ENST00000465618,ENST00000465618.5,ENSG00000100316.16
ENSG00000100316,ENST00000467105,ENST00000467105.1,ENSG00000100316.16
ENSG00000100316,ENST00000402527,ENST00000402527.5,ENSG00000100316.16
ENSG00000100316,ENST00000481985,ENST00000481985.5,ENSG00000100316.16
ENSG00000100316,ENST00000471290,ENST00000471290.1,ENSG00000100316.16
ENSG00000100316,ENST00000453303,ENST00000453303.5,ENSG00000100316.16
ENSG00000100316,ENST00000484358,ENST00000484358.1,ENSG00000100316.16
ENSG00000100316,ENST00000427905,ENST00000427905.5,ENSG00000100316.16
ENSG00000100316,ENST00000420536,ENST00000420536.1,ENSG00000100316.16
ENSG00000100316,ENST00000484615,ENST00000484615.5,ENSG00000100316.16
ENSG00000100316,ENST00000460589,ENST00000460589.5,ENSG00000100316.16
ENSG00000100316,ENST00000461967,ENST00000461967.1,ENSG00000100316.16
ENSG00000100316,ENST00000498462,ENST00000498462.1,ENSG00000100316.16
ENSG00000100316,ENST00000459859,ENST00000459859.1,ENSG00000100316.16
ENSG00000156482,ENST00000518164,ENST00000518164.5,ENSG00000156482.11
ENSG00000156482,ENST00000521534,ENST00000521534.1,ENSG00000156482.11
ENSG00000156482,ENST00000521291,ENST00000521291.5,ENSG00000156482.11
ENSG00000156482,ENST00000396070,ENST00000396070.6,ENSG00000156482.11
ENSG00000156482,ENST00000518850,ENST00000518850.5,ENSG00000156482.11
ENSG00000156482,ENST00000287038,ENST00000287038.8,ENSG00000156482.11
ENSG00000156482,ENST00000523172,ENST00000523172.5,ENSG00000156482.11
ENSG00000156482,ENST00000521726,ENST00000521726.1,ENSG00000156482.11
ENSG00000156482,ENST00000517489,ENST00000517489.1,ENSG00000156482.11
ENSG00000156482,ENST00000517805,ENST00000517805.1,ENSG00000156482.11
ENSG00000156482,ENST00000522156,ENST00000522156.1,ENSG00000156482.11
ENSG00000156482,ENST00000520998,ENST00000520998.1,ENSG00000156482.11
ENSG00000156482,ENST00000521112,ENST00000521112.1,ENSG00000156482.11
ENSG00000071082,ENST00000264258,ENST00000264258.8,ENSG00000071082.11
ENSG00000071082,ENST00000409000,ENST00000409000.5,ENSG00000071082.11
ENSG00000071082,ENST00000409028,ENST00000409028.8,ENSG00000071082.11
ENSG00000071082,ENST00000409320,ENST00000409320.7,ENSG00000071082.11
ENSG00000071082,ENST00000409733,ENST00000409733.5,ENSG00000071082.11
ENSG00000071082,ENST00000409650,ENST00000409650.5,ENSG00000071082.11
ENSG00000071082,ENST00000409038,ENST00000409038.5,ENSG00000071082.11
ENSG00000071082,ENST00000419276,ENST00000419276.1,ENSG00000071082.11
ENSG00000071082,ENST00000456292,ENST00000456292.5,ENSG00000071082.11
ENSG00000071082,ENST00000409711,ENST00000409711.1,ENSG00000071082.11
ENSG00000071082,ENST00000441435,ENST00000441435.1,ENSG00000071082.11
ENSG00000144713,ENST00000429711,ENST00000429711.7,ENSG00000144713.13
ENSG00000144713,ENST00000396957,ENST00000396957.5,ENSG00000144713.13
ENSG00000144713,ENST00000273223,ENST00000273223.10,ENSG00000144713.13
ENSG00000144713,ENST00000435983,ENST00000435983.5,ENSG00000144713.13
ENSG00000144713,ENST00000396953,ENST00000396953.6,ENSG00000144713.13
ENSG00000144713,ENST00000457131,ENST00000457131.1,ENSG00000144713.13
ENSG00000144713,ENST00000452606,ENST00000452606.2,ENSG00000144713.13
ENSG00000144713,ENST00000434963,ENST00000434963.1,ENSG00000144713.13
ENSG00000109475,ENST00000394667,ENST00000394667.7,ENSG00000109475.16
ENSG00000109475,ENST00000502534,ENST00000502534.5,ENSG00000109475.16
ENSG00000109475,ENST00000394665,ENST00000394665.5,ENSG00000109475.16
ENSG00000109475,ENST00000503574,ENST00000503574.1,ENSG00000109475.16
ENSG00000109475,ENST00000506397,ENST00000506397.5,ENSG00000109475.16
ENSG00000109475,ENST00000394668,ENST00000394668.2,ENSG00000109475.16
ENSG00000109475,ENST00000504231,ENST00000504231.1,ENSG00000109475.16
ENSG00000136942,ENST00000373570,ENST00000373570.8,ENSG00000136942.15
ENSG00000136942,ENST00000493018,ENST00000493018.5,ENSG00000136942.15
ENSG00000136942,ENST00000487431,ENST00000487431.1,ENSG00000136942.15
ENSG00000136942,ENST00000348462,ENST00000348462.6,ENSG00000136942.15
ENSG00000136942,ENST00000495728,ENST00000495728.1,ENSG00000136942.15
ENSG00000136942,ENST00000629845,ENST00000629845.1,ENSG00000136942.15
ENSG00000182899,ENST00000485439,ENST00000485439.5,ENSG00000182899.17
ENSG00000182899,ENST00000448864,ENST00000448864.6,ENSG00000182899.17
ENSG00000182899,ENST00000647248,ENST00000647248.2,ENSG00000182899.17
ENSG00000182899,ENST00000642387,ENST00000642387.1,ENSG00000182899.17
ENSG00000182899,ENST00000642148,ENST00000642148.1,ENSG00000182899.17
ENSG00000182899,ENST00000496582,ENST00000496582.5,ENSG00000182899.17
ENSG00000182899,ENST00000329092,ENST00000329092.12,ENSG00000182899.17
ENSG00000182899,ENST00000429437,ENST00000429437.5,ENSG00000182899.17
ENSG00000182899,ENST00000442341,ENST00000442341.5,ENSG00000182899.17
ENSG00000182899,ENST00000439255,ENST00000439255.1,ENSG00000182899.17
ENSG00000182899,ENST00000474640,ENST00000474640.1,ENSG00000182899.17
ENSG00000130255,ENST00000579649,ENST00000579649.5,ENSG00000130255.13
ENSG00000130255,ENST00000582380,ENST00000582380.6,ENSG00000130255.13
ENSG00000130255,ENST00000577222,ENST00000577222.5,ENSG00000130255.13
ENSG00000130255,ENST00000347512,ENST00000347512.8,ENSG00000130255.13
ENSG00000130255,ENST00000582463,ENST00000582463.5,ENSG00000130255.13
ENSG00000130255,ENST00000590786,ENST00000590786.5,ENSG00000130255.13
ENSG00000130255,ENST00000579446,ENST00000579446.1,ENSG00000130255.13
ENSG00000130255,ENST00000394580,ENST00000394580.2,ENSG00000130255.13
ENSG00000241343,ENST00000427805,ENST00000427805.6,ENSG00000241343.10
ENSG00000241343,ENST00000614077,ENST00000614077.4,ENSG00000241343.10
ENSG00000241343,ENST00000392994,ENST00000392994.7,ENSG00000241343.10
ENSG00000241343,ENST00000491851,ENST00000491851.5,ENSG00000241343.10
ENSG00000241343,ENST00000465340,ENST00000465340.5,ENSG00000241343.10
ENSG00000241343,ENST00000553110,ENST00000553110.8,ENSG00000241343.10
ENSG00000241343,ENST00000372849,ENST00000372849.8,ENSG00000241343.10
ENSG00000241343,ENST00000465744,ENST00000465744.5,ENSG00000241343.10
ENSG00000241343,ENST00000471855,ENST00000471855.1,ENSG00000241343.10
ENSG00000241343,ENST00000489407,ENST00000489407.1,ENSG00000241343.10
ENSG00000165502,ENST00000298289,ENST00000298289.7,ENSG00000165502.7
ENSG00000145592,ENST00000274242,ENST00000274242.10,ENSG00000145592.14
